,ID,Age,Gender,Version,Stimulus,Reaction_time
0,1,22,male,stream.,Once,2.009222927998053
1,1,22,male,stream.,upon,1.652878992001206
2,1,22,male,stream.,a,1.5745310979982605
3,1,22,male,stream.,time,1.4670383079974272
4,1,22,male,stream.,there,1.5303578300008667
5,1,22,male,stream.,was,0.9122071899982984
6,1,22,male,stream.,a,0.9180570730022737
7,1,22,male,stream.,bear.,5.028257334997761
8,1,22,male,stream.,He,1.285434830999293
9,1,22,male,stream.,was,1.3883271510021586
10,1,22,male,stream.,feeling,0.8712341669997841
11,1,22,male,stream.,a,0.6689029100016342
12,1,22,male,stream.,little,0.8418957330031844
13,1,22,male,stream.,hungry,0.8903692359999695
14,1,22,male,stream.,so,0.8754409450011735
15,1,22,male,stream.,he,3.5674229150026804
16,1,22,male,stream.,decided,0.6145632009975088
17,1,22,male,stream.,to,0.630156129001989
18,1,22,male,stream.,go,1.0453256590008095
19,1,22,male,stream.,catch,0.9010251210020215
20,1,22,male,stream.,some,0.9470714240014786
21,1,22,male,stream.,salmon,1.029295402000571
22,1,22,male,stream.,by,0.7025360400002683
23,1,22,male,stream.,the,0.5082014709987561
24,1,22,male,stream.,river.,0.49546630999975605
25,1,22,male,stream.,He,0.844477664999431
26,1,22,male,stream.,got,0.6120312530001684
27,1,22,male,stream.,"up,",1.2527419040015957
28,1,22,male,stream.,stretched,1.0429715930004022
29,1,22,male,stream.,his,0.8347761240002001
30,1,22,male,stream.,bear,0.97914186199705
31,1,22,male,stream.,arms,1.1982484310028667
32,1,22,male,stream.,and,0.9682860360007908
33,1,22,male,stream.,"legs,",0.6748901499995554
34,1,22,male,stream.,and,0.5759251269992092
35,1,22,male,stream.,went,0.5129663109983085
36,1,22,male,stream.,on,0.44494546100031585
37,1,22,male,stream.,down.,0.6039642939977057
38,1,22,male,stream.,By,1.6119878870013054
39,1,22,male,stream.,the,0.4793403500007116
40,1,22,male,stream.,river,1.7052908820005541
41,1,22,male,stream.,he,0.5700475160010683
42,1,22,male,stream.,met,0.9773854650011344
43,1,22,male,stream.,his,0.5182465430007142
44,1,22,male,stream.,friend.,1.2491374940000242
45,1,22,male,stream.,His,1.5785153659999196
46,1,22,male,stream.,friend,0.8697053840005537
47,1,22,male,stream.,had,0.7872138349994202
48,1,22,male,stream.,the,0.48441594800169696
49,1,22,male,stream.,same,0.44235562900212244
50,1,22,male,stream.,thought,0.8400840639988019
51,1,22,male,stream.,about,0.5034467320001568
52,1,22,male,stream.,catching,0.635419684000226
53,1,22,male,stream.,salmon.,0.586202834998403
54,1,22,male,stream.,Together,0.9732492340008321
55,1,22,male,stream.,they,0.7571732819997123
56,1,22,male,stream.,got,0.7519679260003613
57,1,22,male,stream.,to,0.7313536510009726
58,1,22,male,stream.,"work,",0.6945027799993113
59,1,22,male,stream.,fishing,0.5880705829986255
60,1,22,male,stream.,for,0.6930741220021446
61,1,22,male,stream.,salmon.,0.7452015659982862
62,1,22,male,stream.,It,0.5413555259983696
63,1,22,male,stream.,was,0.47091690600063885
64,1,22,male,stream.,a,0.5316829699986556
65,1,22,male,stream.,lovely,0.5671686970017618
66,1,22,male,stream.,day,0.6666900140007783
67,1,22,male,stream.,and,0.6477196120031294
68,1,22,male,stream.,they,1.1196612610001466
69,1,22,male,stream.,were,1.0427074359977269
70,1,22,male,stream.,having,0.9228789099979622
71,1,22,male,stream.,a,1.1438462149999395
72,1,22,male,stream.,good,0.451767007001763
73,1,22,male,stream.,time,1.002710588996706
74,1,22,male,stream.,fishing.,3.1949730060005095
75,1,22,male,stream.,By,1.2340857119997963
76,1,22,male,stream.,the,1.0735381049998978
77,1,22,male,stream.,end,0.6252831220008375
78,1,22,male,stream.,of,0.5913645660002658
79,1,22,male,stream.,the,0.7771337529993616
80,1,22,male,stream.,"day,",0.6203480360018148
81,1,22,male,stream.,as,0.7222231490013655
82,1,22,male,stream.,the,0.9663239159999648
83,1,22,male,stream.,sun,0.714289210998686
84,1,22,male,stream.,went,0.9511688530001265
85,1,22,male,stream.,down,0.6653729809986544
86,1,22,male,stream.,they,0.5351248490005673
87,1,22,male,stream.,enjoyed,0.6897230809991015
88,1,22,male,stream.,the,0.6970225270015362
89,1,22,male,stream.,sunset,0.8200255430019752
90,1,22,male,stream.,together.,0.9162815520030563
91,1,22,male,stream.,The,1.2327267190012208
92,1,22,male,stream.,sun,0.7666025280013855
93,1,22,male,stream.,was,0.7490489960000559
94,1,22,male,stream.,many,0.8803217409986246
95,1,22,male,stream.,colours,1.0862565809984517
96,1,22,male,stream.,of,0.8521008030002122
97,1,22,male,stream.,red.,1.0674395809983253
98,1,22,male,stream.,"Suddenly,",0.9459376129998418
99,1,22,male,stream.,they,0.949604035999073
100,1,22,male,stream.,saw,0.7536035180019098
101,1,22,male,stream.,a,0.6130171550030354
102,1,22,male,stream.,salmon,1.1715416689985432
103,1,22,male,stream.,coming,0.8223953820015595
104,1,22,male,stream.,up,0.5114725009989343
105,1,22,male,stream.,the,0.6183780530009244
106,1,22,male,stream.,stream.,0.8277921909975703
107,1,22,male,stream.,They,0.8585437959991395
108,1,22,male,stream.,swiped,0.7145846570019785
109,1,22,male,stream.,at,0.6153882660000818
110,1,22,male,stream.,the,0.7260426969987748
111,1,22,male,stream.,"salmon,",0.7701998679985991
112,1,22,male,stream.,caught,0.7878312700013339
113,1,22,male,stream.,"it,",0.5739175899980182
114,1,22,male,stream.,and,0.5742182590001903
115,1,22,male,stream.,shared,0.6640416520021972
116,1,22,male,stream.,a,0.5661109909997322
117,1,22,male,stream.,delicious,0.8006345489993691
118,1,22,male,stream.,meal,0.7700599159979902
119,1,22,male,stream.,together,0.6036261520021071
